0,1,2,3,4,5,6,7,8
160504000012026NC400323,160118,COMANDO DA 4ª REGIAO MILITAR,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR," (024927-CMDO 4ª RM) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,2805.0
160504000012026NC400324,160219,COMANDO 5ª REGIAO MILITAR,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR," (024992-CMDO 5ª RM) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,2805.0
160504000012026NC400325,160219,COMANDO 5ª REGIAO MILITAR,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR," (024372-CMDO 6ª RM) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,2805.0
160504000012026NC400326,160194,COMANDO 7 REGIAO MILITAR/7 DIV DE EXERCITO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR," (025098-CMDO 7ª RM) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,2805.0
160504000012026NC400327,160163,COMANDO DA 8 REGIAO MILITAR/8 DE,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR," (025148-CMDO 8ª RM) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,2805.0
160504000012026NC400328,160136,COMANDO DO 9º GRUPAMENTO LOGISTICO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR," (012294-CMDO 9º GPT LOG) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - CMT ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,1785.0
160504000012026NC400329,160136,COMANDO DO 9º GRUPAMENTO LOGISTICO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR," (012294-CMDO 9º GPT LOG) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - CH C COL ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,2805.0
160504000012026NC400330,160047,COMANDO 10ª REGIAO MILITAR,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR," (024679-CMDO 10ª RM) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,2805.0
160504000012026NC400331,160014,COMANDO 12 REGIAO MILITAR,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR," (025239-CMDO 12ª RM) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,2805.0
160504000012026NC400332,160406,13 COMPANHIA DEPOSITO ARMAMENTO E MUNICAO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR," (032847-13ª CIA DAM) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,2805.0
160504000012026NC400333,160296,BASE ADM DA BRIGADA DE INFANTARIA PQDT,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR," (002352-B DOMPSA) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,2805.0
160504000012026NC400334,160479,COMANDO DE ARTILHARIA DO EXERCITO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR," (058545-C LOG MSL FGT) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,2805.0
160504000012026NC400335,160238,BASE DE APOIO LOGISTICO DO EXERCITO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (012369-BA AP LOG EX) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,4959.26
160504000012026NC400336,160307,1º DEPOSITO DE SUPRIMENTO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (040584-1º D SUP) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400337,160494,2º BATALHAO DE SUPRIMENTO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (040923-2º B SUP) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400338,160368,3 BATALHAO DE SUPRIMENTO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (012955-3º B SUP) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,1510.13
160504000012026NC400339,160120,4. DEPOSITO DE SUPRIMENTO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (040642-4º D SUP) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400340,160222,5. BATALHAO DE SUPRIMENTO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (012963-5º B SUP) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400341,160038,6º DEPOSITO DE SUPRIMENTO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (040667-6º D SUP) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400342,160198,7º DEPOSITO DE SUPRIMENTO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (040675-7º D SUP) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400343,160165,8º BATALHAO DE SUPRIMENTO DE SELVA,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (040691-8º B SUP SL) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400344,160142,9.BATALHAO DE SUPRIMENTO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (012989-9º B SUP) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400345,160049,10º DEPOSITO DE SUPRIMENTO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (040709-10º D SUP) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400346,160018,12. BATALHAO DE SUPRIMENTO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (012997-12º B SUP) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400347,160426,DEPOSITO DE SUBSISTENCIA SANTO ANGELO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (044461-DSSA) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400348,160415,DEPOSITO DE SUBSISTENCIA SANTA MARIA,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (044453-DSSM) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400349,160537,COMANDO DA 16A BRIGADA DE INFANTARIA DE SELVA,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (001172-16ª BA LOG) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400350,160350,17º BATALHAO LOGISTICO DE SELVA,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (012377-17º B LOG SL) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400351,160482,COMANDO/1A BRIGADA DE INFANTARIA DE SELVA,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (012328-1º B LOG SL) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400352,160246,DEPOSITO CENTRAL DE MUNICAO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (040535-DC MUN) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400353,160298,COMANDO DA 1 REGIAO MILITAR,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (023176-CMDO 1ª RM) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400354,160488,COMANDO DA 2  REGIAO MILITAR,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (023572-CMDO 2ª RM) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400355,160392,COMANDO DA 3ª REGIAO MILITAR,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (012286-CMDO 3º GPT LOG) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400356,160118,COMANDO DA 4ª REGIAO MILITAR,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (024927-CMDO 4ª RM) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400357,160219,COMANDO 5ª REGIAO MILITAR,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (024992-CMDO 5ª RM) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400358,160036,COMANDO DA 6ª REGIAO MILITAR,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (024372-CMDO 6ª RM) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400359,160194,COMANDO 7 REGIAO MILITAR/7 DIV DE EXERCITO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (025098-CMDO 7ª RM) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400360,160163,COMANDO DA 8 REGIAO MILITAR/8 DE,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (025148-CMDO 8ª RM) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400361,160136,COMANDO DO 9º GRUPAMENTO LOGISTICO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (012294-CMDO 9º GPT LOG) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,10000.0
160504000012026NC400362,160047,COMANDO 10ª REGIAO MILITAR,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (024679-CMDO 10ª RM) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400363,160014,COMANDO 12 REGIAO MILITAR,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (025239-CMDO 12ª RM) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400364,160406,13 COMPANHIA DEPOSITO ARMAMENTO E MUNICAO,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (032847-13ª CIA DAM) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400365,160296,BASE ADM DA BRIGADA DE INFANTARIA PQDT,339033,PASSAGENS E DESPESAS COM LOCOMOCAO,E6SUSOLPASS," (002352-B DOMPSA) C SUP -DIVSUBS-SOL-PASSAGENS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,5000.0
160504000012026NC400407,160036,COMANDO DA 6ª REGIAO MILITAR,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(024372-CMDO 6ª RM) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,2805.0
160504000012026NC400410,160238,BASE DE APOIO LOGISTICO DO EXERCITO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(012369-BA AP LOG EX) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400411,160238,BASE DE APOIO LOGISTICO DO EXERCITO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(012369-BA AP LOG EX) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 / CH C COL- COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400412,160307,1º DEPOSITO DE SUPRIMENTO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(040584-1º D SUP) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400425,160494,2º BATALHAO DE SUPRIMENTO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(040923-2º B SUP) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400427,160368,3 BATALHAO DE SUPRIMENTO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(012955-3º B SUP) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400428,160120,4. DEPOSITO DE SUPRIMENTO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(040642-4º D SUP) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400429,160222,5. BATALHAO DE SUPRIMENTO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(012963-5º B SUP) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400430,160038,6º DEPOSITO DE SUPRIMENTO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(040667-6º D SUP) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400431,160038,6º DEPOSITO DE SUPRIMENTO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(040667-6º D SUP) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400432,160198,7º DEPOSITO DE SUPRIMENTO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(040675-7º D SUP) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400433,160165,8º BATALHAO DE SUPRIMENTO DE SELVA,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(040691-8º B SUP SL) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400434,160142,9.BATALHAO DE SUPRIMENTO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(012989-9º B SUP) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400435,160049,10º DEPOSITO DE SUPRIMENTO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(040709-10º D SUP) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400436,160018,12. BATALHAO DE SUPRIMENTO,339015,DIARIAS - PESSOAL MILITAR,E6SUSOLDIAR,"(012997-12º B SUP) C SUP -DIVSUBS-SOL-DIARIAS DE PESSOAL MILITAR. OBSERVAR LEGISLACAO VIGENTE (1ª RECOL SUP/26 - COMPLEMENTO ) REF DIEX Nº 663-CSUP/COLOG, DE 16/01/26. EMPH IMEDIATO. PRB DETAORC .",,95.0
160504000012026NC400437,160466,COMANDO 11 BRIGADA INFANTARIA MECANIZADA,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUSOLA5CF,"(007310-28º BI MEC)C SUP-DIV SUBS-SOL-PASA DSP EXTRAORDINARIA. OBS REGRAS DO PDRLOG-A5 (SV MANUTENCAO CAMARA FRIGO).REF: DIEX Nº 834-ESCALAO LOGISTICO/2ªRM, DE 16JAN26. EMPH ATE 48H. PRB DETAORC.",,21696.0
160504000012026NC400438,160383,12 REGIMENTO DE CAVALARIA MECANIZADO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUSOLA5CF,"(070714-12º RC MEC)C SUP-DIV SUBS-SOL-PASA DSP EXTRAORDINARIA. OBS REGRAS DO PDRLOG-A5 (SV MANUTENCAO CAMARA FRIGO).REF: DIEX Nº 837-E4/CMDO 3ª RM, DE 19JAN26. EMPH ATE 48H. PRB DETAORC.",,2297.0
160504000012026NC400439,160072,11. DEPOSITO DE SUPRIMENTO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUSOLA6OP,"(040725-11º D SUP)C SUP-DIV SUBS-SOL-MNT OP DSP EXTRAORDINARIA. OBS REGRAS DO BT30.409-01 (SV MANUTENCAO MNT OP ISO 9001:2015 NO LIAB).REF: DIEX Nº 91-SALC/FISC ADM/SUBCHEFIA, DE 15JAN26. EMPH ATE 48H. PRB DETAORC.",,14878.0
160504000012026NC400440,160062,CENTRO DE INTELIGENCIA DO EXERCITO,339039,OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,E6SUSOLSOLE,"(016261-C I E)C SUP-DIV SUBS-SOL-DPS DE ALIMENTACAO EM CERIMONIAL MILITAR. OBSERVAR O BT30.410-01. (SV FORN ALMT P/ ATIVIDADE SOCIAL COM OS INTEGRANTES DO CIE E ESIMEX)REF:DIEX Nº288-SEC FIN/DA/CIE, DE 22JAN26. EMPH ATE 48H.PRB DETAOR",,58000.0
