0,1,2,3,4,5,6,7,8
160504000012026NC401759,160296,BASE ADM DA BRIGADA DE INFANTARIA PQDT,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(065797-36º PEL PE PQDT)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.41H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP1.842,03 - NEALIQ0,00 - DSPN0,00 - TRNF0,00 - ADNT0,00.PRB DETAORC.",,37884.0
160504000012026NC401760,160245,POLICLINICA MILITAR DE NITEROI,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(066605-POL MIL NITEROI)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.186H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP78.735,91 - NEALIQ0,00 - DSPN0,00 - TRNF-366,00 - ADNT0,00.PRB DETAORC.",,171498.0
160504000012026NC401761,160334,POLICLINICA MILITAR DO RIO DE JANEIRO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(066845-POL MIL RIO DE JANEIRO)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.149H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP41.184,88 - NEALIQ0,00 - DSPN0,00 - TRNF-1.644,00 - ADNT0,00.PRB DETAORC.",,136032.0
160504000012026NC401762,160313,ESCOLA DE CMDO E ESTADO-MAIOR DO EXERCITO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(067041-PMZS)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.114H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP20.092,77 - NEALIQ0,00 - DSPN0,00 - TRNF0,00 - ADNT0,00.PRB DETAORC.",,105336.0
160504000012026NC401764,160518,BASE DE AVIACAO DE TAUBATE,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(001263-1º B AV EX)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.274H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP102.601,53 - NEALIQ0,00 - DSPN0,00 - TRNF-5.616,00 - ADNT0,00.PRB DETAORC.",,247560.0
160504000012026NC401765,160518,BASE DE AVIACAO DE TAUBATE,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(001271-2º B AV EX)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.261H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP97.733,58 - NEALIQ0,00 - DSPN0,00 - TRNF-3.294,00 - ADNT0,00.PRB DETAORC.",,237870.0
160504000012026NC401802,160456,22 BATALHAO LOGISTICO LEVE,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(012278-22º B LOG L)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.379H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP67.014,94 - NEALIQ0,00 - DSPN0,00 - TRNF-984,00 - ADNT0,00.PRB DETAORC.",,349212.0
160504000012026NC401803,160474,4  BATALHAO DE INFANTARIA MECANIZADO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(012443-B MNT SUP AAAE)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.114H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP41.001,83 - NEALIQ0,00 - DSPN0,00 - TRNF-1.656,00 - ADNT0,00.PRB DETAORC.",,103680.0
160504000012026NC401804,160466,COMANDO 11 BRIGADA INFANTARIA MECANIZADA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(012237-2º B LOG L)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.358H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP0,00 - NEALIQ0,00 - DSPN0,00 - TRNF-1.452,00 - ADNT0,00.PRB DETAORC.",,329340.0
160504000012026NC401805,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(012922-8¤ BPE)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.392H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP29.004,68 - NEALIQ0,00 - DSPN0,00 - TRNF-342,00 - ADNT0,00.PRB DETAORC.",,361866.0
160504000012026NC401806,160474,4  BATALHAO DE INFANTARIA MECANIZADO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(013037-5ª BIA AAAE L)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.136H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP48.914,46 - NEALIQ0,00 - DSPN0,00 - TRNF-996,00 - ADNT0,00.PRB DETAORC.",,124668.0
160504000012026NC401807,160293,CMDO DE DEFESA ANTIAEREA DO EXERCITO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(013268-BIA CMDO DAAE EX)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.272H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP58.419,06 - NEALIQ0,00 - DSPN0,00 - TRNF-2.754,00 - ADNT0,00.PRB DETAORC.",,248574.0
160504000012026NC401808,160495,HOSPITAL MILITAR DE AREA DE SAO PAULO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(015347-3º CTA)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.136H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP7.352,29 - NEALIQ0,00 - DSPN0,00 - TRNF0,00 - ADNT0,00.PRB DETAORC.",,125664.0
160504000012026NC401809,160161,2º BATALHAO DE INFANTARIA DE SELVA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(007351-NU / 2º B COM GE SL)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.84H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP11.332,87 - NEALIQ0,00 - DSPN0,00 - TRNF0,00 - ADNT0,00.PRB DETAORC.",,77616.0
160504000012026NC401810,160518,BASE DE AVIACAO DE TAUBATE,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(021626-C AV EX)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.127H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP47.556,18 - NEALIQ0,00 - DSPN0,00 - TRNF186,00 - ADNT0,00.PRB DETAORC.",,117534.0
160504000012026NC401811,160293,CMDO DE DEFESA ANTIAEREA DO EXERCITO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(021741-CMDO DAAE EX)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.53H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP11.383,12 - NEALIQ0,00 - DSPN0,00 - TRNF-732,00 - ADNT0,00.PRB DETAORC.",,48240.0
160504000012026NC401825,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(023408-CMDO 2ª DE)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.23H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP1.701,81 - NEALIQ0,00 - DSPN0,00 - TRNF-966,00 - ADNT0,00.PRB DETAORC.",,20286.0
160504000012026NC401826,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(023415-CIA C 2ª DE)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.67H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP4.957,43 - NEALIQ0,00 - DSPN0,00 - TRNF-366,00 - ADNT0,00.PRB DETAORC.",,61542.0
160504000012026NC401827,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(023549-CMDO CMSE)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.85H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP6.289,28 - NEALIQ0,00 - DSPN0,00 - TRNF-342,00 - ADNT0,00.PRB DETAORC.",,78198.0
160504000012026NC401828,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(023572-CMDO 2ª RM)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.42H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP3.107,64 - NEALIQ0,00 - DSPN0,00 - TRNF-858,00 - ADNT0,00.PRB DETAORC.",,37950.0
160504000012026NC401829,160466,COMANDO 11 BRIGADA INFANTARIA MECANIZADA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(024794-CMDO 11ª BDA INF MEC)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.115H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP110.856,95 - NEALIQ0,00 - DSPN0,00 - TRNF-36,00 - ADNT0,00.PRB DETAORC.",,106224.0
160504000012026NC401830,160462,COMANDO DA 12 BRIG.DE INFANT.LEVE (AEROMOVEL),339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(024828-CMDO 12ª BDA INF L (AMV))CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.104H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP33.197,94 - NEALIQ0,00 - DSPN0,00 - TRNF-1.242,00 - ADNT0,00.PRB DETAORC",,94854.0
160504000012026NC401831,160495,HOSPITAL MILITAR DE AREA DE SAO PAULO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(026211-CRO/2)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.73H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP3.946,45 - NEALIQ0,00 - DSPN0,00 - TRNF0,00 - ADNT0,00.PRB DETAORC.",,67452.0
160504000012026NC401832,160466,COMANDO 11 BRIGADA INFANTARIA MECANIZADA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(030718-CIA C 11ª BDA INF MEC)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.285H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP274.732,45 - NEALIQ0,00 - DSPN0,00 - TRNF-702,00 - ADNT0,00.PRB DETAORC.",,262638.0
160504000012026NC401833,160462,COMANDO DA 12 BRIG.DE INFANT.LEVE (AEROMOVEL),339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(030874-CIA C 12ª BDA INF L (AMV))CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01)R$7,00.22D.06M.214H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP68.311,14 - NEALIQ0,00 - DSPN0,00 - TRNF-1.062,00 - ADNT0,00.PRB DETAORC",,196674.0
160504000012026NC401834,160518,BASE DE AVIACAO DE TAUBATE,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(031120-CIA COM C AV EX)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.101H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP37.820,27 - NEALIQ0,00 - DSPN0,00 - TRNF0,00 - ADNT0,00.PRB DETAORC.",,93324.0
160504000012026NC401835,160466,COMANDO 11 BRIGADA INFANTARIA MECANIZADA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(032086-2ª CIA COM MEC)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.157H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP151.343,84 - NEALIQ0,00 - DSPN0,00 - TRNF-60,00 - ADNT0,00.PRB DETAORC.",,145008.0
160504000012026NC401836,160462,COMANDO DA 12 BRIG.DE INFANT.LEVE (AEROMOVEL),339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(031815-12ª CIA COM L)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.109H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP34.793,99 - NEALIQ0,00 - DSPN0,00 - TRNF-162,00 - ADNT0,00.PRB DETAORC.",,100554.0
160504000012026NC401837,160495,HOSPITAL MILITAR DE AREA DE SAO PAULO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(032946-3ª CIA INTLG)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.29H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP1.567,77 - NEALIQ0,00 - DSPN0,00 - TRNF-732,00 - ADNT0,00.PRB DETAORC.",,26064.0
160504000012026NC401838,160477,2 BATALHAO DE ENGENHARIA DE COMBATE,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(034835-12ª CIA E CMB L)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.108H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP34.658,42 - NEALIQ0,00 - DSPN0,00 - TRNF-684,00 - ADNT0,00.PRB DETAORC.",,99108.0
160504000012026NC401839,160098,BASE ADMINISTRATIVA DO CMDO DE OP ESPECIAIS,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(065771-6º PEL PE)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.43H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP9.991,26 - NEALIQ0,00 - DSPN0,00 - TRNF-24,00 - ADNT0,00.PRB DETAORC.",,39708.0
160504000012026NC401840,160477,2 BATALHAO DE ENGENHARIA DE COMBATE,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(034892-11ª CIA E CMB L)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.143H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP45.890,32 - NEALIQ0,00 - DSPN0,00 - TRNF-1.056,00 - ADNT0,00.PRB DETAORC.",,131076.0
160504000012026NC401841,160494,2º BATALHAO DE SUPRIMENTO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(036582-2ª CIA TRNP)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.80H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP23.676,39 - NEALIQ0,00 - DSPN0,00 - TRNF-1.872,00 - ADNT0,00.PRB DETAORC.",,72048.0
160504000012026NC401842,160494,2º BATALHAO DE SUPRIMENTO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(040923-2º B SUP)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.439H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP129.924,17 - NEALIQ0,00 - DSPN0,00 - TRNF3.534,00 - ADNT0,00.PRB DETAORC.",,409170.0
160504000012026NC401843,160175,BASE ADMINISTRATIVA DA GUARNICAO DE JP,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(071001-16º RC MEC)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.452H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP66.544,18 - NEALIQ0,00 - DSPN0,00 - TRNF-1.728,00 - ADNT0,00.PRB DETAORC.",,415920.0
160504000012026NC401844,160342,BASE ADMINISTRATIVA DA GUARNICAO DE NATAL,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(065623-7º PEL PE)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.42H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP7.367,63 - NEALIQ0,00 - DSPN0,00 - TRNF0,00 - ADNT0,00.PRB DETAORC.",,38808.0
160504000012026NC401845,160225,BASE ADMINISTRATIVA DO CURADO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(065524-10º PEL PE)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.47H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP18.444,90 - NEALIQ0,00 - DSPN0,00 - TRNF-168,00 - ADNT0,00.PRB DETAORC.",,43260.0
160504000012026NC401846,160338,1º ESQUADRAO DE CAVALARIA LEVE,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(049916-1º ESQD C L)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.205H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP29.086,21 - NEALIQ0,00 - DSPN0,00 - TRNF-438,00 - ADNT0,00.PRB DETAORC.",,188982.0
160504000012026NC401847,160200,PARQUE REGIONAL DE MANUTENCAO/7,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(065011-PQ R MNT/7)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.273H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP54.117,22 - NEALIQ0,00 - DSPN0,00 - TRNF-732,00 - ADNT0,00.PRB DETAORC.",,251520.0
160504000012026NC401848,160473,2 GRUPO DE ARTILHARIA ANTIAEREA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(055426-2º GAAAE)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.431H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP158.176,02 - NEALIQ0,00 - DSPN0,00 - TRNF-1.512,00 - ADNT0,00.PRB DETAORC.",,396732.0
160504000012026NC401849,160198,7º DEPOSITO DE SUPRIMENTO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(062232-7º CGCFEX)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.39H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP4.934,10 - NEALIQ0,00 - DSPN0,00 - TRNF-60,00 - ADNT0,00.PRB DETAORC.",,35976.0
160504000012026NC401850,160345,HOSPITAL DE GUARNICAO DE NATAL,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(061200-H GU NATAL)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.306H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP65.908,57 - NEALIQ0,00 - DSPN0,00 - TRNF-804,00 - ADNT0,00.PRB DETAORC.",,281940.0
160504000012026NC401851,160455,20 GRUPO DE ARTILHARIA DE CAMPANHA LEVE,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(058164-20º GAC L)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.444H.REF: PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP69.182,51 - NEALIQ0,00 - DSPN0,00 - TRNF2.898,00 - ADNT0,00.PRB DETAORC.",,413154.0
160504000012026NC401852,160239,HOSPITAL MILITAR DE RESENDE,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(059576-HMR)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.317H.REF PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRVRP33.969,48NEALIQ0,00DSPN0,00TRNF-16.854,00ADNT0,00.PRB DETAORC.",,276054.0
160504000012026NC401853,160495,HOSPITAL MILITAR DE AREA DE SAO PAULO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(062174-2º CGCFEX)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.44H.REF PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRVRP2.378,68NEALIQ0,00DSPN0,00TRNF-84,00ADNT0,00.PRB DETAORC.",,40572.0
160504000012026NC401854,160466,COMANDO 11 BRIGADA INFANTARIA MECANIZADA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(065649-11º PEL PE)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.45H.REF PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRVRP43.378,81NEALIQ0,00DSPN0,00TRNF-390,00ADNT0,00.PRB DETAORC.",,41190.0
160504000012026NC401855,160462,COMANDO DA 12 BRIG.DE INFANT.LEVE (AEROMOVEL),339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(065656-12º PEL PE)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.42H.REF PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRVRP13.406,86NEALIQ0,00DSPN0,00TRNF0,00ADNT0,00.PRB DETAORC.",,38808.0
160504000012026NC401856,160413,BASE ADM DA GUARNICAO DE SANTA MARIA,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(001388-BA ADM / GU SANTA MARIA)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.227H.REFPRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRVRP82.433,23NEALIQ0,00DSPN0,00TRNF-1.776,00ADNT0,00.PRB DETAORC.",,207972.0
160504000012026NC401857,160360,6 BATALHAO DE COMUNICACOES,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(002055-6º B COM)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.346H.REF PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRVRP106.503,24NEALIQ0,00DSPN0,00TRNF-924,00ADNT0,00.PRB DETAORC.",,318780.0
160504000012026NC401858,160385,3 BATALHAO DE COMUNICACOES E GUERRA ELETRONIC,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(002121-NU / 3º B COM GE)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.365H.REF PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRVRP69.770,86NEALIQ0,00DSPN0,00TRNF-684,00ADNT0,00.PRB DETAORC.",,336576.0
160504000012026NC401859,160400,POLICLINICA MILITAR DE PORTO ALEGRE,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(007377-1º BIM)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.75H.REF PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRVRP7.241,94NEALIQ0,00DSPN0,00TRNF-1.776,00ADNT0,00.PRB DETAORC.",,67524.0
160504000012026NC401860,160362,3 BATALHAO LOGISTICO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(010900-3º B LOG)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.364H.REF PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRVRP104.106,52NEALIQ0,00DSPN0,00TRNF-4.590,00ADNT0,00.PRB DETAORC.",,331746.0
160504000012026NC401861,160410,4 BATALHAO LOGISTICO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(011007-4º B LOG)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.446H.REF PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRV:RP69.307,88NEALIQ0,00DSPN0,00TRNF-19.524,00ADNT0,00.PRB DETAORC.",,392580.0
160504000012026NC401862,160389,8 BATALHAO LOGISTICO,339030,MATERIAL DE CONSUMO,E6SUPLJA1QR,"(011205-8º B LOG)CSUP-DIVSUBS-PLJ-AQS QR 1ª PRV MAR-AGO26(OBS REGRAS BT30.410-01).R$7,00.22D.06M.308H.REF PRDRLOG 2026.EMPH ATE 30 NOV 26.SALDO NA PRVRP99.401,14NEALIQ0,00DSPN0,00TRNF29.574,00ADNT0,00.PRB DETAORC.",,314166.0
